popularity,budget,revenue,original_title,cast,director,runtime,genres,vote_count,vote_average,release_year
0.263042,75000000,5409517,Monkeybone,Brendan Fraser|Bridget Fonda|John Turturro|Chris Kattan|Giancarlo Esposito,Henry Selick,93,Adventure|Fantasy|Animation|Action|Comedy,37,4.0,2001
0.251798,250000,4186931,Lovely & Amazing,Catherine Keener|Brenda Blethyn|Emily Mortimer|Jake Gyllenhaal|James Le Gros,Nicole Holofcener,91,Comedy|Drama|Romance,10,6.3,2001
0.239869,11000000,23978402,Corky Romano,Chris Kattan|Vinessa Shaw|Peter Falk|Peter Berg|Chris Penn,Rob Pritts,86,Action|Comedy|Crime,20,4.4,2001
0.167033,93000000,368780809,Jurassic Park III,Sam Neill|William H. Macy|TÃ©a Leoni|Trevor Morgan|Alessandro Nivola,Joe Johnston,92,Adventure|Action|Thriller|Science Fiction,1366,5.6,2001
0.20688,57000000,62112895,Captain Corelli's Mandolin,Nicolas Cage|PenÃ©lope Cruz|Christian Bale|Irene Papas|Gerasimos Skiadaressis,John Madden,131,Drama|History|Romance,67,5.6,2001
0.195196,1000000,10013424,Kissing Jessica Stein,Jennifer Westfeldt|Tovah Feldshuh|Esther Wurmfeld|Hillel Friedman|Jon Hamm,Charles Herman-Wurmfeld,97,Comedy,22,5.9,2001
0.19156600000000001,40000000,27053815,The Musketeer,Catherine Deneuve|Mena Suvari|Stephen Rea|Tim Roth|Justin Chambers,Peter Hyams,104,Action|Adventure|Drama,32,5.1,2001
0.189393,7000000,3646994,The Cat's Meow,Kirsten Dunst|Edward Herrmann|Eddie Izzard|Cary Elwes|Joanna Lumley,Peter Bogdanovich,114,Drama|Mystery|Thriller,19,5.7,2001
0.18500899999999998,700000,1667192,L.I.E. Long Island Expressway,Paul Dano|Bruce Altman|Brian Cox|Billy Kay|James Costa,Michael Cuesta,97,Drama,13,5.2,2001
0.164669,6000000,2025238,Novocaine,Chelcie Ross|Steve Martin|Laura Dern|Lynne Thigpen|Polly Noonan,David Atkins,95,Comedy|Crime|Thriller,12,5.9,2001
0.26321,11000000,13276953,Sugar & Spice,Marla Sokoloff|Marley Shelton|Melissa George|Mena Suvari|Rachel Blanchard,Francine McDougall,81,Crime|Comedy,31,5.4,2001
0.148963,10000000,7316658,Bones,Snoop Dogg|Pam Grier|Michael T. Weiss|Clifton Powell|Katharine Isabelle,Ernest R. Dickerson,96,Action|Horror|Thriller,17,4.0,2001
0.12891,7000000,10229331,The Wash,Dr. Dre|Snoop Dogg|DJ Pooh|Angell Conwell|Bruce Bruce,DJ Pooh,93,Action|Comedy,15,5.6,2001
0.128169,15000000,163169,Down,Naomi Watts|James Marshall|Michael Ironside|Edward Herrmann|Dan Hedaya,Dick Maas,111,Action|Horror|Mystery|Thriller,10,3.7,2001
0.126065,5000000,5476060,Made,Vince Vaughn|Jon Favreau|Sean Combs|Famke Janssen|Peter Falk,Jon Favreau,94,Action|Comedy|Thriller,19,5.8,2001
0.089976,16000000,29381649,Baby Boy,Tyrese Gibson|Taraji P. Henson|Omar Gooding|Ving Rhames|Snoop Dogg,John Singleton,130,Drama|Comedy|Crime,29,7.4,2001
8.46666799999999,185000000,1001921825,The Dark Knight,Christian Bale|Michael Caine|Heath Ledger|Aaron Eckhart|Gary Oldman,Christopher Nolan,152,Drama|Action|Crime|Thriller,8432,8.1,2008
5.678119000000001,180000000,521311860,WALLÂ·E,Ben Burtt|Elissa Knight|Jeff Garlin|Fred Willard|John Ratzenberger,Andrew Stanton,98,Animation|Family,4209,7.6,2008
4.977955000000001,140000000,585174222,Iron Man,Robert Downey Jr.|Terrence Howard|Jeff Bridges|Gwyneth Paltrow|Leslie Bibb,Jon Favreau,126,Action|Science Fiction|Adventure,6220,7.3,2008
3.647612,25000000,226830568,Taken,Liam Neeson|Famke Janssen|Maggie Grace|Katie Cassidy|Holly Valance,Pierre Morel,93,Action|Thriller|Crime,3075,7.2,2008
3.16167,185000000,786636033,Indiana Jones and the Kingdom of the Crystal Skull,Harrison Ford|Cate Blanchett|Shia LaBeouf|Ray Winstone|Karen Allen,Steven Spielberg,122,Adventure|Action,1537,5.6,2008
3.1076650000000003,37000000,392616625,Twilight,Kristen Stewart|Robert Pattinson|Billy Burke|Taylor Lautner|Peter Facinelli,Catherine Hardwicke,122,Adventure|Fantasy|Drama|Romance,2013,5.8,2008
3.0866759999999998,200000000,586090727,Quantum of Solace,Daniel Craig|Olga Kurylenko|Mathieu Amalric|Judi Dench|Giancarlo Giannini,Marc Forster,106,Adventure|Action|Thriller|Crime,2149,6.0,2008
3.036644,130000000,631744560,Kung Fu Panda,Jack Black|Dustin Hoffman|Angelina Jolie|Jackie Chan|Lucy Liu,Mark Osborne|John Stevenson,90,Animation|Family,1938,6.8,2008
2.90047,19000000,18755936,Sex Drive,Josh Zuckerman|Amanda Crew|Clark Duke|James Marsden|Seth Green,Sean Anders,109,Comedy|Adventure|Romance,167,5.9,2008
2.543535,52000000,609841637,Mamma Mia!,Meryl Streep|Pierce Brosnan|Amanda Seyfried|Colin Firth|Stellan SkarsgÃ¥rd,Phyllida Lloyd,108,Comedy|Romance,805,6.2,2008
2.5373419999999998,150000000,333932083,The Curious Case of Benjamin Button,Cate Blanchett|Brad Pitt|Tilda Swinton|Julia Ormond|Elle Fanning,David Fincher,166,Fantasy|Drama|Thriller|Mystery|Romance,1899,7.2,2008
2.5113939999999997,145000000,401128639,The Mummy: Tomb of the Dragon Emperor,Brendan Fraser|Jet Li|John Hannah|Maria Bello|Luke Ford,Rob Cohen,112,Adventure|Fantasy|Action|Thriller,826,5.1,2008
2.349544,150000000,163712074,The Incredible Hulk,Edward Norton|Liv Tyler|Tim Roth|William Hurt|Tim Blake Nelson,Louis Leterrier,114,Science Fiction|Action|Adventure,1868,6.1,2008
2.2453060000000002,33000000,269958228,Gran Torino,Clint Eastwood|Christopher Carley|Bee Vang|Ahney Her|Brian Haley,Clint Eastwood,116,Drama,1809,7.6,2008
2.217084,150000000,603900354,Madagascar: Escape 2 Africa,Ben Stiller|Jada Pinkett Smith|David Schwimmer|Chris Rock|Cedric the Entertainer,Eric Darnell|Tom McGrath,89,Family|Animation,1147,6.1,2008
2.188028,85000000,160388063,Hellboy II: The Golden Army,Ron Perlman|Selma Blair|Jeffrey Tambor|Doug Jones|John Hurt,Guillermo del Toro,120,Adventure|Fantasy|Science Fiction,927,6.4,2008
2.017536,85000000,222231186,Jumper,Hayden Christensen|Jamie Bell|Samuel L. Jackson|Rachel Bilson|Michael Rooker,Doug Liman,88,Adventure|Fantasy|Science Fiction,1082,5.9,2008
1.996757,45000000,101702060,Journey to the Center of the Earth,Brendan Fraser|Josh Hutcherson|Anita Briem|Seth Meyers|Jean Michel ParÃ©,Eric Brevig,93,Action|Science Fiction|Adventure|Comedy|Family,704,5.7,2008
1.982998,75000000,258270008,Wanted,Angelina Jolie|James McAvoy|Morgan Freeman|Thomas Kretschmann|Terence Stamp,Timur Bekmambetov,110,Action|Thriller|Crime,1670,6.3,2008
1.929591,15000000,377910544,Slumdog Millionaire,Dev Patel|Freida Pinto|Anil Kapoor|Mia Drake Inderbitzin|Saurabh Shukla,Danny Boyle|Loveleen Tandan,120,Drama|Romance,1547,7.5,2008
1.886872,30000000,108979549,Transporter 3,Jason Statham|FranÃ§ois BerlÃ©and|Natalya Rudakova|Robert Knepper|David Atrakchi,Olivier Megaton,104,Action|Adventure|Thriller|Crime,719,5.9,2008
1.8451650000000002,75000000,200276000,Valkyrie,Tom Cruise|Carice van Houten|Kenneth Branagh|Bill Nighy|Terence Stamp,Bryan Singer,121,Drama|Thriller|History|War,725,6.6,2008
1.841839,105000000,266000000,"10,000 BC",Steven Strait|Camilla Belle|Cliff Curtis|Nathanael Baring|Mo Zinal,Roland Emmerich,109,Adventure|Action|Drama|Fantasy,586,5.2,2008
1.800286,150000000,624029371,Hancock,Will Smith|Charlize Theron|Jason Bateman|Jae Head|Eddie Marsan,Peter Berg,92,Fantasy|Action,1764,6.0,2008
1.742288,15000000,42000000,The Hurt Locker,Jeremy Renner|Anthony Mackie|Brian Geraghty|Guy Pearce|Ralph Fiennes,Kathryn Bigelow,131,Drama|Thriller|War,1207,7.2,2008
1.682909,35000000,170000000,What Happens in Vegas,Ashton Kutcher|Cameron Diaz|Lake Bell|Queen Latifah|Treat Williams,Tom Vaughan,99,Comedy|Romance,573,5.8,2008
1.6283450000000002,225000000,419651413,The Chronicles of Narnia: Prince Caspian,Ben Barnes|William Moseley|Anna Popplewell|Skandar Keynes|Georgie Henley,Andrew Adamson,150,Adventure|Family|Fantasy,891,6.1,2008
1.622426,92000000,188072649,Tropic Thunder,Ben Stiller|Robert Downey Jr.|Jack Black|Jay Baruchel|Brandon T. Jackson,Ben Stiller,107,Action|Comedy,970,6.4,2008
1.611632,80000000,178066569,Eagle Eye,Shia LaBeouf|Michelle Monaghan|Rosario Dawson|Michael Chiklis|Anthony Mackie,D.J. Caruso,118,Mystery|Thriller|Action,645,6.2,2008
1.6106200000000002,12500000,20416563,The Boy in the Striped Pyjamas,Vera Farmiga|David Thewlis|Rupert Friend|David Hayman|Asa Butterfield,Mark Herman,94,War|Drama,746,7.6,2008
1.605544,50000000,113244290,Rambo,Sylvester Stallone|Julie Benz|Matthew Marsden|Reynaldo Gallegos|Jake La Botz,Sylvester Stallone,92,Action|Thriller,570,6.2,2008
1.5830790000000001,45000000,73762516,Death Race,Jason Statham|Joan Allen|Ian McShane|Tyrese Gibson|Natalie Martinez,Paul W.S. Anderson,105,Action|Thriller|Science Fiction,743,5.9,2008
1.561177,23000000,150816700,Step Up 2: The Streets,Briana Evigan|Robert Hoffman|Will Kemp|Cassie Ventura|Adam G. Sevani,Jon M. Chu,98,Music|Drama|Romance,369,6.4,2008
1.559851,80000000,233093859,The Day the Earth Stood Still,Keanu Reeves|Jennifer Connelly|Kathy Bates|Jaden Smith|John Cleese,Scott Derrickson,103,Drama|Science Fiction|Thriller,585,5.1,2008
1.531599,55000000,168167691,Seven Pounds,Will Smith|Rosario Dawson|Sarah Jane Morris|Woody Harrelson|Michael Ealy,Gabriele Muccino,123,Drama,1235,7.4,2008
1.499784,25000000,170764026,Cloverfield,Lizzy Caplan|Jessica Lucas|Odette Annable|Michael Stahl-David|Mike Vogel,Matt Reeves,85,Action|Thriller|Science Fiction,1373,6.4,2008
1.480497,150000000,309979994,Bolt,John Travolta|Miley Cyrus|Susie Essman|Mark Walton|Malcolm McDowell,Chris Williams|Byron Howard,96,Animation|Family|Adventure|Comedy,1119,6.3,2008
1.4759879999999999,30000000,105173115,Forgetting Sarah Marshall,Jason Segel|Kristen Bell|Mila Kunis|Russell Brand|Bill Hader,Nicholas Stoller,111,Comedy|Romance|Drama,750,6.3,2008
1.468543,130000000,49554002,Australia,Nicole Kidman|Hugh Jackman|Essie Davis|David Wenham|Bryan Brown,Baz Luhrmann,165,Drama,411,6.3,2008
1.462377,70000000,225990978,Yes Man,Jim Carrey|Zooey Deschanel|Rhys Darby|Sasha Alexander|Fionnula Flanagan,Peyton Reed,104,Comedy|Romance,1032,6.3,2008
1.462242,60000000,244082376,Marley & Me,Owen Wilson|Jennifer Aniston|Eric Dane|Kathleen Turner|Alan Arkin,David Frankel,115,Comedy|Family,820,6.8,2008
1.446456,70000000,113280098,Body of Lies,Leonardo DiCaprio|Russell Crowe|Mark Strong|Ali Suliman|Simon McBurney,Ridley Scott,128,Action|Drama|Thriller,530,6.5,2008
1.435434,37000000,163720069,Burn After Reading,George Clooney|Frances McDormand|Tilda Swinton|Brad Pitt|Richard Jenkins,Ethan Coen|Joel Coen,96,Comedy|Drama,738,6.3,2008
1.400898,30000000,160259319,27 Dresses,Katherine Heigl|James Marsden|Malin Ã…kerman|Judy Greer|Edward Burns,Anne Fletcher,111,Comedy|Romance,610,6.1,2008
1.380024,60000000,57490374,Inkheart,Brendan Fraser|Sienna Guillory|Andy Serkis|Eliza Bennett|Paul Bettany,Iain Softley,106,Adventure|Family|Fantasy,302,5.8,2008
1.3772389999999999,35000000,69823199,21,Jim Sturgess|Kevin Spacey|Kate Bosworth|Aaron Yoo|Liza Lapira,Robert Luketic,123,Drama|Crime,907,6.5,2008
1.354387,20000000,64822796,The Bank Job,Jason Statham|Saffron Burrows|Stephen Campbell Moore|Daniel Mays|James Faulkner,Roger Donaldson,112,Thriller|Crime|Drama,413,6.4,2008
1.351237,65000000,128107642,Step Brothers,Will Ferrell|John C. Reilly|Mary Steenburgen|Richard Jenkins|Adam Scott,Adam McKay,98,Comedy,678,6.6,2008
1.34132,70000000,111231041,Fool's Gold,Matthew McConaughey|Kate Hudson|Donald Sutherland|Ewen Bremner|Alexis Dziena,Andy Tennant,112,Comedy,281,5.3,2008
1.300453,20000000,41627431,Never Back Down,Sean Faris|Amber Heard|Cam Gigandet|Djimon Hounsou|Evan Peters,Jeff Wadlow,115,Drama|Action,276,6.5,2008
1.273395,27000000,101624843,Pineapple Express,Seth Rogen|James Franco|Danny McBride|Gary Cole|Rosie Perez,David Gordon Green,111,Action|Comedy,719,6.6,2008
1.254928,6000000,44703995,The Wrestler,Mickey Rourke|Marisa Tomei|Evan Rachel Wood|Ajay Naidu|Judah Friedlander,Darren Aronofsky,109,Drama|Romance,539,7.0,2008
1.22837,80000000,212874442,Bedtime Stories,Adam Sandler|Keri Russell|Guy Pearce|Courteney Cox|Lucy Lawless,Adam Shankman,99,Fantasy|Comedy|Family|Romance,599,5.8,2008
1.210534,20500000,10089373,Punisher: War Zone,Ray Stevenson|Dominic West|Julie Benz|Colin Salmon|Doug Hutchison,Lexi Alexander,102,Action|Crime,147,5.5,2008
1.172718,35000000,85416905,Max Payne,Mark Wahlberg|Mila Kunis|Beau Bridges|Ludacris|Chris O'Donnell,John Moore,100,Action,359,5.3,2008
1.169851,35000000,72436439,Mirrors,Kiefer Sutherland|Paula Patton|Amy Smart|Cameron Boyce|Erica Gluck,Alexandre Aja,110,Horror|Thriller|Mystery,238,6.0,2008
1.14205499999999,40000000,151161491,Vantage Point,Dennis Quaid|Matthew Fox|Forest Whitaker|Sigourney Weaver|William Hurt,Pete Travis,90,Drama|Action|Thriller|Crime,455,6.2,2008
1.133017,24000000,42105111,Zack and Miri Make a Porno,Seth Rogen|Elizabeth Banks|Jennifer Schwalbach Smith|Jason Mewes|Gerry Bednob,Kevin Smith,102,Comedy,439,6.0,2008
1.1214870000000001,80000000,230685453,Get Smart,Steve Carell|Anne Hathaway|Dwayne Johnson|Alan Arkin|Terence Stamp,Peter Segal,110,Action|Comedy|Thriller,637,5.9,2008
1.1034680000000001,28000000,92380927,Role Models,Seann William Scott|Paul Rudd|Elizabeth Banks|Christopher Mintz-Plasse|Bobb'e J. Thompson,David Wain,99,Comedy,328,6.3,2008
1.0647659999999999,70000000,72108608,Babylon A.D.,Vin Diesel|Michelle Yeoh|MÃ©lanie Thierry|Lambert Wilson|Charlotte Rampling,Mathieu Kassovitz,101,Action|Adventure|Science Fiction|Thriller,436,5.4,2008
1.054819,15000000,32002538,In Bruges,Colin Farrell|Brendan Gleeson|Ralph Fiennes|ClÃ©mence PoÃ©sy|Thekla Reuten,Martin McDonagh,107,Comedy|Drama|Crime,794,7.3,2008
1.043504,55000000,113020255,Changeling,Angelina Jolie|Jeffrey Donovan|John Malkovich|Geoff Pierson|Amy Ryan,Clint Eastwood,141,Crime|Drama|Mystery,642,7.1,2008
1.019335,90000000,162839667,The Spiderwick Chronicles,Freddie Highmore|Mary-Louise Parker|Nick Nolte|Sarah Bolger|Andrew McCarthy,Mark Waters,95,Adventure|Family|Fantasy,276,6.2,2008
1.01377,12000000,43493123,Harold & Kumar Escape from Guantanamo Bay,John Cho|Kal Penn|Neil Patrick Harris|Rob Corddry|Jack Conley,Jon Hurwitz|Hayden Schlossberg,107,Comedy|Adventure,317,6.0,2008
0.9568399999999999,20000000,65569869,Street Kings,Keanu Reeves|Forest Whitaker|Chris Evans|Hugh Laurie|Martha Higareda,David Ayer,109,Action|Crime|Drama|Thriller,173,6.2,2008
0.951793,9000000,32973937,Nick and Norah's Infinite Playlist,Michael Cera|Kat Dennings|Aaron Yoo|Alexis Dziena|Ari Graynor,Peter Sollett,89,Comedy|Drama|Music|Romance,213,6.4,2008
0.943042,80000000,163733697,Four Christmases,Reese Witherspoon|Vince Vaughn|Robert Duvall|Mary Steenburgen|Dwight Yoakam,Seth Gordon,88,Comedy|Romance|Drama,221,5.3,2008
0.9385549999999999,7000000,8900000,Stargate: The Ark of Truth,Ben Browder|Amanda Tapping|Christopher Judge|Michael Shanks|Beau Bridges,Robert C. Cooper,97,Adventure|Science Fiction,106,6.8,2008
0.931752,25000000,70442940,The House Bunny,Anna Faris|Emma Stone|Kat Dennings|Katharine McPhee|Rumer Willis,Fred Wolf,97,Romance|Comedy,299,5.6,2008
0.900342,8500000,68282844,Star Wars: The Clone Wars,Matt Lanter|Ashley Eckstein|James Arnold Taylor|Tom Kane|Dee Bradley Baker,Dave Filoni,98,Thriller|Animation|Action|Science Fiction|Adventure,261,6.0,2008
0.892309,10800000,113857533,Saw V,Tobin Bell|Costas Mandylor|Scott Patterson|Betsy Russell|Mark Rolston,David Hackl,92,Horror|Thriller|Crime,437,5.9,2008
0.885215,62000000,41819064,The Love Guru,Mike Myers|Jessica Alba|Justin Timberlake|Romany Malco|Meagan Good,Marco Schnabel,87,Comedy|Romance,144,4.5,2008
0.879116,120000000,93945766,Speed Racer,Emile Hirsch|Christina Ricci|Matthew Fox|Susan Sarandon|Scott Porter,Lana Wachowski|Lilly Wachowski,135,Family|Action|Science Fiction,194,5.6,2008
0.866771,15000000,96408652,Vicky Cristina Barcelona,Scarlett Johansson|Rebecca Hall|Javier Bardem|PenÃ©lope Cruz|Christopher Evan Welch,Woody Allen,96,Drama|Romance,563,6.7,2008
0.8651049999999989,85000000,297138014,Horton Hears a Who!,Jim Carrey|Steve Carell|Carol Burnett|Seth Rogen|Will Arnett,Jimmy Hayward|Steve Martino,88,Animation|Comedy|Family|Adventure|Fantasy,558,6.2,2008
0.826564,55000000,127906624,The Forbidden Kingdom,Jackie Chan|Jet Li|Michael Angarano|Li Bingbing|Collin Chou,Rob Minkoff,104,Action|Adventure|Fantasy,243,6.2,2008
0.822759,60000000,73174566,Righteous Kill,Robert De Niro|Carla Gugino|50 Cent|Al Pacino|Donnie Wahlberg,Jon Avnet,101,Action|Adventure|Crime|Drama|Thriller,195,5.8,2008
0.8027850000000001,15000000,5926410,Transsiberian,Woody Harrelson|Emily Mortimer|Kate Mara|Eduardo Noriega|Thomas Kretschmann,Brad Anderson,111,Thriller|Crime|Mystery,71,6.3,2008
0.798582,22000000,23530831,Traitor,Don Cheadle|Guy Pearce|Neal McDonough|SaÃ¯d Taghmaoui|Alyy Khan,Jeffrey Nachmanoff,114,Drama|Action|Thriller|Crime,98,6.2,2008
0.787623,90000000,201596308,You Don't Mess With the Zohan,Adam Sandler|John Turturro|Emmanuelle Chriqui|Nick Swardson|Lainie Kazan,Dennis Dugan,113,Comedy|Action,606,5.6,2008
0.7859510000000001,32000000,51155219,Defiance,Daniel Craig|Liev Schreiber|Jamie Bell|Alexa Davalos|Allan Corduner,Edward Zwick,137,Action|Drama|History|War,344,6.6,2008
0.774511,35000000,32483410,Untraceable,Diane Lane|Billy Burke|Colin Hanks|Joseph Cross|Mary Beth Hurt,Gregory Hoblit,101,Drama,119,5.8,2008
0.764367,9000000,82391145,The Strangers,Liv Tyler|Scott Speedman|Alex Fisher|Peter Clayton-Luce|Gemma Ward,Bryan Bertino,90,Thriller|Horror|Mystery,241,5.9,2008
0.7596729999999989,20000000,54586584,Milk,Sean Penn|Emile Hirsch|James Franco|Josh Brolin|Diego Luna,Gus Van Sant,128,History|Drama,325,7.1,2008
0.749838,50000000,7033683,Outlander,Jim Caviezel|Sophia Myles|Jack Huston|Ron Perlman|John Hurt,Howard McCain,115,Fantasy|Action|Science Fiction,167,6.0,2008
0.748854,30000000,68369434,The X Files: I Want to Believe,David Duchovny|Gillian Anderson|Amanda Peet|Billy Connolly|Xzibit,Chris Carter,104,Drama|Mystery|Science Fiction|Thriller,312,5.4,2008
0.743689,20000000,50907234,Doubt,Amy Adams|Philip Seymour Hoffman|Meryl Streep|Viola Davis|Alice Drummond,John Patrick Shanley,104,Drama|Mystery,197,6.7,2008
0.721663,55000000,17869048,City of Ember,Saoirse Ronan|Harry Treadaway|Mary Kay Place|Bill Murray|Martin Landau,Gil Kenan,90,Adventure|Family|Fantasy,358,6.1,2008
0.720175,40000000,84601681,Made of Honor,Patrick Dempsey|Michelle Monaghan|Kevin McKidd|Chris Messina|Richmond Arquette,Paul Weiland,101,Comedy|Romance,240,5.8,2008
0.715969,25000000,17741298,Deception,Hugh Jackman|Ewan McGregor|Michelle Williams|Bruce Altman|Andrew Ginsburg,Marcel Langenegger,107,Drama|Thriller|Crime|Mystery,107,5.8,2008
0.714882,18000000,25739015,RockNRolla,Mark Strong|Tom Wilkinson|Toby Kebbell|Gerard Butler|Tom Hardy,Guy Ritchie,114,Action|Crime|Thriller,508,6.8,2008
0.709809,12000000,56309766,The Eye,Jessica Alba|Alessandro Nivola|Parker Posey|Rade Serbedzija|Fernanda Romero,David Moreau|Xavier Palud,98,Drama|Horror|Thriller,171,5.6,2008
0.7023020000000001,13000000,14894347,Elegy,PenÃ©lope Cruz|Ben Kingsley|Patricia Clarkson|Peter Sarsgaard|Dennis Hopper,Isabel Coixet,112,Drama|Romance,37,6.3,2008
0.6964060000000001,45000000,42487390,Bangkok Dangerous,Nicolas Cage|Shahkrit Yamnarm|Charlie Yeung|Panward Hemmanee|Nirattisai Kaljaruek,Oxide Pang Chun|Danny Pang,99,Action|Crime|Thriller,231,5.0,2008
0.68675,30000000,84646831,Meet the Spartans,Sean Maguire|Carmen Electra|Ken Davitian|Kevin Sorbo|Diedrich Bader,Jason Friedberg|Aaron Seltzer,84,Comedy,182,4.0,2008
0.68078,25000000,11207130,Stop-Loss,Ryan Phillippe|Abbie Cornish|Joseph Gordon-Levitt|Channing Tatum|Josef Sommer,Kimberly Peirce,113,Drama|War,37,6.1,2008
0.6664140000000001,25000000,19844979,Blindness,Mark Ruffalo|Julianne Moore|Gael GarcÃ­a Bernal|Danny Glover|Alice Braga,Fernando Meirelles,121,Drama|Mystery|Science Fiction|Thriller,187,6.3,2008
0.66173,60000000,39031337,The Spirit,Gabriel Macht|Scarlett Johansson|Samuel L. Jackson|Eva Mendes|Paz Vega,Frank Miller,103,Action|Comedy|Thriller|Crime|Science Fiction,205,4.6,2008
0.651467,11500000,186702,Nothing But the Truth,Kate Beckinsale|Matt Dillon|Angela Bassett|Alan Alda|Preston Bailey,Rod Lurie,108,Drama|Thriller,58,6.1,2008
0.646243999999999,20000000,20211394,Appaloosa,Viggo Mortensen|Ed Harris|RenÃ©e Zellweger|Jeremy Irons|Timothy Spall,Ed Harris,115,Drama|Western|Crime,154,6.2,2008
0.6450640000000001,18000000,382174,The Informers,Billy Bob Thornton|Kim Basinger|Mickey Rourke|Winona Ryder|Jon Foster,Gregor Jordan,98,Action|Adventure|Crime|Drama|Thriller,29,4.3,2008
0.642656,60000000,163403799,The Happening,Mark Wahlberg|Zooey Deschanel|John Leguizamo|Spencer Breslin|Betty Buckley,M. Night Shyamalan,91,Thriller|Science Fiction,490,4.8,2008
0.634961,30000000,22211426,Doomsday,Rhona Mitra|Bob Hoskins|Malcolm McDowell|Alexander Siddig|David O'Hara,Neil Marshall,105,Action|Thriller|Science Fiction,162,5.8,2008
0.634256,12000000,7070330,The Secret of Moonacre,Ioan Gruffudd|Dakota Blue Richards|Tim Curry|Augustus Prew|Natascha McElhone,GÃ¡bor CsupÃ³,103,Adventure|Fantasy|Drama|Science Fiction|Romance,52,5.7,2008
0.630893,2000000,11125849,Vals Im Bashir,Ari Folman|Ron Ben-Yishai|Dror Harazi|Ronny Dayag,Ari Folman,90,Drama|Animation|War,168,7.7,2008
0.6204890000000001,65000000,415252786,Sex and the City,Sarah Jessica Parker|Kim Cattrall|Cynthia Nixon|Kristin Davis|Chris Noth,Michael Patrick King,145,Comedy|Drama|Romance,309,6.1,2008
0.615524,15000000,8762890,The Rocker,Rainn Wilson|Josh Gad|Christina Applegate|Emma Stone|Teddy Geiger,Peter Cattaneo,102,Comedy|Music,78,5.4,2008
0.6067,60000000,50877145,The Tale of Despereaux,Matthew Broderick|Dustin Hoffman|Emma Watson|Tracey Ullman|Kevin Kline,Robert Stevenhagen|Sam Fell,100,Animation|Comedy|Family,174,5.7,2008
