popularity,budget,revenue,original_title,director,runtime,genres,production_companies,vote_count,vote_average,release_year
0.239869,11000000,23978402,Corky Romano,Rob Pritts,86,Action|Comedy|Crime,Robert Simonds Productions|Touchstone Pictures,20,4.4,2001
0.167033,93000000,368780809,Jurassic Park III,Joe Johnston,92,Adventure|Action|Thriller|Science Fiction,Universal Studios|Amblin Entertainment,1366,5.6,2001
0.20688,57000000,62112895,Captain Corelli's Mandolin,John Madden,131,Drama|History|Romance,Miramax Films|Universal Pictures,67,5.6,2001
0.195196,1000000,10013424,Kissing Jessica Stein,Charles Herman-Wurmfeld,97,Comedy,Fox Searchlight Pictures|Eden Wurmfeld Films|Cineric|Michael Alden Productions|Brad Zions Films,22,5.9,2001
0.19156600000000001,40000000,27053815,The Musketeer,Peter Hyams,104,Action|Adventure|Drama,"Crystal Sky Worldwide|MDP Worldwide|ApolloMedia Distribution|Carousel Picture Company, The|Signature Entertainment",32,5.1,2001
0.189393,7000000,3646994,The Cat's Meow,Peter Bogdanovich,114,Drama|Mystery|Thriller,Lions Gate Films|Dan Films|CP Medien AG,19,5.7,2001
0.164669,6000000,2025238,Novocaine,David Atkins,95,Comedy|Crime|Thriller,Numb Gums Production Inc.,12,5.9,2001
0.26321,11000000,13276953,Sugar & Spice,Francine McDougall,81,Crime|Comedy,New Line Cinema,31,5.4,2001
0.148963,10000000,7316658,Bones,Ernest R. Dickerson,96,Action|Horror|Thriller,New Line Cinema,17,4.0,2001
0.12891,7000000,10229331,The Wash,DJ Pooh,93,Action|Comedy,Lionsgate,15,5.6,2001
0.128169,15000000,163169,Down,Dick Maas,111,Action|Horror|Mystery|Thriller,First Floor Features,10,3.7,2001
0.126065,5000000,5476060,Made,Jon Favreau,94,Action|Comedy|Thriller,Artisan Entertainment,19,5.8,2001
0.089976,16000000,29381649,Baby Boy,John Singleton,130,Drama|Comedy|Crime,Columbia Pictures,29,7.4,2001
8.46666799999999,185000000,1001921825,The Dark Knight,Christopher Nolan,152,Drama|Action|Crime|Thriller,DC Comics|Legendary Pictures|Warner Bros.|Syncopy,8432,8.1,2008
5.678119000000001,180000000,521311860,WALLÂ·E,Andrew Stanton,98,Animation|Family,Walt Disney Pictures|Pixar Animation Studios,4209,7.6,2008
4.977955000000001,140000000,585174222,Iron Man,Jon Favreau,126,Action|Science Fiction|Adventure,Marvel Studios,6220,7.3,2008
3.647612,25000000,226830568,Taken,Pierre Morel,93,Action|Thriller|Crime,Twentieth Century Fox Film Corporation|M6 Films|Canal+|TPS Star|Grive Productions,3075,7.2,2008
3.16167,185000000,786636033,Indiana Jones and the Kingdom of the Crystal Skull,Steven Spielberg,122,Adventure|Action,Lucasfilm|Paramount Pictures,1537,5.6,2008
3.1076650000000003,37000000,392616625,Twilight,Catherine Hardwicke,122,Adventure|Fantasy|Drama|Romance,Summit Entertainment|Maverick Films|Imprint Entertainment|Goldcrest Pictures|Temple Hill Entertainment,2013,5.8,2008
3.0866759999999998,200000000,586090727,Quantum of Solace,Marc Forster,106,Adventure|Action|Thriller|Crime,Eon Productions,2149,6.0,2008
3.036644,130000000,631744560,Kung Fu Panda,Mark Osborne|John Stevenson,90,Animation|Family,DreamWorks Animation,1938,6.8,2008
2.90047,19000000,18755936,Sex Drive,Sean Anders,109,Comedy|Adventure|Romance,"Summit Entertainment, LLC|Alloy Entertainment|Goldcrest Pictures",167,5.9,2008
2.543535,52000000,609841637,Mamma Mia!,Phyllida Lloyd,108,Comedy|Romance,Universal Pictures|Internationale Filmproduktion Richter|Playtone|Relativity Media|Littlestar,805,6.2,2008
2.5373419999999998,150000000,333932083,The Curious Case of Benjamin Button,David Fincher,166,Fantasy|Drama|Thriller|Mystery|Romance,"Paramount Pictures|Warner Bros.|Kennedy/Marshall Company, The",1899,7.2,2008
2.5113939999999997,145000000,401128639,The Mummy: Tomb of the Dragon Emperor,Rob Cohen,112,Adventure|Fantasy|Action|Thriller,"Universal Pictures|China Film Co-Production Corporation|Relativity Media|Alphaville Films|Sommers Company, The",826,5.1,2008
2.349544,150000000,163712074,The Incredible Hulk,Louis Leterrier,114,Science Fiction|Action|Adventure,Universal Pictures|Marvel Studios|Valhalla Motion Pictures|MVL Incredible Productions,1868,6.1,2008
2.2453060000000002,33000000,269958228,Gran Torino,Clint Eastwood,116,Drama,Village Roadshow Pictures|Malpaso Productions|Gerber Pictures|Warner Bros.|Double Nickel Entertainment,1809,7.6,2008
2.217084,150000000,603900354,Madagascar: Escape 2 Africa,Eric Darnell|Tom McGrath,89,Family|Animation,DreamWorks Animation,1147,6.1,2008
2.188028,85000000,160388063,Hellboy II: The Golden Army,Guillermo del Toro,120,Adventure|Fantasy|Science Fiction,Universal Pictures|Dark Horse Entertainment|Lawrence Gordon Productions|Mid Atlantic Films|Relativity Media,927,6.4,2008
2.017536,85000000,222231186,Jumper,Doug Liman,88,Adventure|Fantasy|Science Fiction,Dune Entertainment|Hypnotic|New Regency Pictures,1082,5.9,2008
1.996757,45000000,101702060,Journey to the Center of the Earth,Eric Brevig,93,Action|Science Fiction|Adventure|Comedy|Family,New Line Cinema|Walden Media,704,5.7,2008
1.982998,75000000,258270008,Wanted,Timur Bekmambetov,110,Action|Thriller|Crime,Universal Pictures|Spyglass Entertainment|Bazelevs Production|Kickstart Productions|Marc Platt Productions,1670,6.3,2008
1.929591,15000000,377910544,Slumdog Millionaire,Danny Boyle|Loveleen Tandan,120,Drama|Romance,Celador Films|Warner Bros.|Film4,1547,7.5,2008
1.886872,30000000,108979549,Transporter 3,Olivier Megaton,104,Action|Adventure|Thriller|Crime,Europa Corp|TF1 Films Production|Grive Productions|EuropaCorp,719,5.9,2008
1.8451650000000002,75000000,200276000,Valkyrie,Bryan Singer,121,Drama|Thriller|History|War,United Artists|Achte Babelsberg Film|Metro-Goldwyn-Mayer (MGM)|Bad Hat Harry Productions,725,6.6,2008
1.841839,105000000,266000000,"10,000 BC",Roland Emmerich,109,Adventure|Action|Drama|Fantasy,Centropolis Entertainment|Legendary Pictures|Warner Bros.|Moonlighting Films|The Department of Trade and Industry of South Africa,586,5.2,2008
1.800286,150000000,624029371,Hancock,Peter Berg,92,Fantasy|Action,Columbia Pictures|Weed Road Pictures|Forward Pass|Relativity Media|Overbrook Entertainment,1764,6.0,2008
1.742288,15000000,42000000,The Hurt Locker,Kathryn Bigelow,131,Drama|Thriller|War,Summit Entertainment|Kingsgate Films|Grosvenor Park Media Ltd.|Voltage Pictures|Film Capital Europe Funds (FCEF ),1207,7.2,2008
1.682909,35000000,170000000,What Happens in Vegas,Tom Vaughan,99,Comedy|Romance,Twentieth Century Fox Film Corporation|Regency Enterprises|Mosaic Media Group|21 Laps Entertainment|Penn Station Entertainment,573,5.8,2008
1.6283450000000002,225000000,419651413,The Chronicles of Narnia: Prince Caspian,Andrew Adamson,150,Adventure|Family|Fantasy,Walt Disney|Walden Media|Stillking Films|Ozumi Films|Propeler,891,6.1,2008
1.622426,92000000,188072649,Tropic Thunder,Ben Stiller,107,Action|Comedy,DreamWorks SKG|Goldcrest Pictures|Red Hour Films|Internationale Filmproduktion Stella-del-Sud Second,970,6.4,2008
1.611632,80000000,178066569,Eagle Eye,D.J. Caruso,118,Mystery|Thriller|Action,DreamWorks SKG|K/O Paper Products|Goldcrest Pictures|KMP Film Invest,645,6.2,2008
1.6106200000000002,12500000,20416563,The Boy in the Striped Pyjamas,Mark Herman,94,War|Drama,Miramax Films|BBC Films|Heyday Films,746,7.6,2008
1.605544,50000000,113244290,Rambo,Sylvester Stallone,92,Action|Thriller,Rogue Marble|Nu Image Films|Lionsgate|Millennium Films|Emmett/Furla Films,570,6.2,2008
1.5830790000000001,45000000,73762516,Death Race,Paul W.S. Anderson,105,Action|Thriller|Science Fiction,Universal Pictures|Cruise/Wagner Productions|Impact Pictures|Relativity Media|Scion Films,743,5.9,2008
1.561177,23000000,150816700,Step Up 2: The Streets,Jon M. Chu,98,Music|Drama|Romance,Summit Entertainment|Offspring Entertainment|Touchstone Pictures,369,6.4,2008
1.559851,80000000,233093859,The Day the Earth Stood Still,Scott Derrickson,103,Drama|Science Fiction|Thriller,Twentieth Century Fox Film Corporation|Dune Entertainment III|Earth Canada Productions|Hammerhead Productions|3 Arts Entertainment,585,5.1,2008
1.531599,55000000,168167691,Seven Pounds,Gabriele Muccino,123,Drama,Columbia Pictures|Escape Artists|Relativity Media|Overbrook Entertainment,1235,7.4,2008
1.499784,25000000,170764026,Cloverfield,Matt Reeves,85,Action|Thriller|Science Fiction,Paramount Pictures|Bad Robot,1373,6.4,2008
1.480497,150000000,309979994,Bolt,Chris Williams|Byron Howard,96,Animation|Family|Adventure|Comedy,Walt Disney Pictures|Walt Disney Animation Studios,1119,6.3,2008
1.4759879999999999,30000000,105173115,Forgetting Sarah Marshall,Nicholas Stoller,111,Comedy|Romance|Drama,Universal Pictures|Apatow Productions,750,6.3,2008
1.468543,130000000,49554002,Australia,Baz Luhrmann,165,Drama,Bazmark Films|Ingenious Film Partners|Twentieth Century Fox Film Corporation|Dune Entertainment III|ScreenWest,411,6.3,2008
1.462377,70000000,225990978,Yes Man,Peyton Reed,104,Comedy|Romance,The Zanuck Company|Heyday films|Warner Bros.,1032,6.3,2008
1.462242,60000000,244082376,Marley & Me,David Frankel,115,Comedy|Family,Sunswept Entertainment|Dune Entertainment III,820,6.8,2008
1.446456,70000000,113280098,Body of Lies,Ridley Scott,128,Action|Drama|Thriller,Scott Free Productions|De Line Pictures|Warner Bros.,530,6.5,2008
1.435434,37000000,163720069,Burn After Reading,Ethan Coen|Joel Coen,96,Comedy|Drama,Mike Zoss Productions|Studio Canal|Relativity Media|Focus Features|Working Title Films,738,6.3,2008
1.400898,30000000,160259319,27 Dresses,Anne Fletcher,111,Comedy|Romance,Spyglass Entertainment|Fox 2000 Pictures|Dune Entertainment III,610,6.1,2008
1.380024,60000000,57490374,Inkheart,Iain Softley,106,Adventure|Family|Fantasy,New Line Cinema|Internationale Filmproduktion Blackbird Erste,302,5.8,2008
1.3772389999999999,35000000,69823199,21,Robert Luketic,123,Drama|Crime,Columbia Pictures|Relativity Media,907,6.5,2008
1.354387,20000000,64822796,The Bank Job,Roger Donaldson,112,Thriller|Crime|Drama,Atlas Entertainment|Mosaic Media Group|Omnilab Media|Relativity Media|Skyline (Baker St),413,6.4,2008
1.351237,65000000,128107642,Step Brothers,Adam McKay,98,Comedy,Columbia Pictures|Mosaic Media Group|Gary Sanchez Productions|Relativity Media|Apatow Productions,678,6.6,2008
1.34132,70000000,111231041,Fool's Gold,Andy Tennant,112,Comedy,De Line Pictures|Warner Bros.,281,5.3,2008
1.300453,20000000,41627431,Never Back Down,Jeff Wadlow,115,Drama|Action,Summit Entertainment|Mandalay Pictures|Baumgarten Management and Productions (BMP),276,6.5,2008
1.273395,27000000,101624843,Pineapple Express,David Gordon Green,111,Action|Comedy,Columbia Pictures|Apatow Productions,719,6.6,2008
1.254928,6000000,44703995,The Wrestler,Darren Aronofsky,109,Drama|Romance,Saturn Films|Wild Bunch|Protozoa Pictures|Top Rope,539,7.0,2008
1.22837,80000000,212874442,Bedtime Stories,Adam Shankman,99,Fantasy|Comedy|Family|Romance,Walt Disney Pictures|Happy Madison Productions|Gunn Films,599,5.8,2008
1.210534,20500000,10089373,Punisher: War Zone,Lexi Alexander,102,Action|Crime,Lionsgate|MHF Zweite Academy Film|Marvel Knights|Valhalla Motion Pictures|SGF Entertainment,147,5.5,2008
1.172718,35000000,85416905,Max Payne,John Moore,100,Action,Dune Entertainment|Firm Films|Collision Entertainment|Abandon Entertainment|Foxtor Productions,359,5.3,2008
1.169851,35000000,72436439,Mirrors,Alexandre Aja,110,Horror|Thriller|Mystery,Regency Enterprises|Castel Film Romania|ASAF|New Regency Pictures|Luna Pictures,238,6.0,2008
1.14205499999999,40000000,151161491,Vantage Point,Pete Travis,90,Drama|Action|Thriller|Crime,Columbia Pictures|Original Film|Kanzaman|Relativity Media|Art In Motion,455,6.2,2008
1.133017,24000000,42105111,Zack and Miri Make a Porno,Kevin Smith,102,Comedy,Blue Askew|View Askew Productions,439,6.0,2008
1.1214870000000001,80000000,230685453,Get Smart,Peter Segal,110,Action|Comedy|Thriller,Village Roadshow Pictures|Atlas Entertainment|Mosaic Media Group|Mad Chance|Warner Bros.,637,5.9,2008
1.1034680000000001,28000000,92380927,Role Models,David Wain,99,Comedy,Universal Pictures|Internationale Filmproduktion Stella-del-SÃ¼d|Relativity Media|New Regency Pictures|WideAwake,328,6.3,2008
1.0647659999999999,70000000,72108608,Babylon A.D.,Mathieu Kassovitz,101,Action|Adventure|Science Fiction|Thriller,StudioCanal|M6 Films|Canal+|CinÃ©CinÃ©ma|Babylon,436,5.4,2008
1.054819,15000000,32002538,In Bruges,Martin McDonagh,107,Comedy|Drama|Crime,Blueprint Pictures|Scion Films|Film4|Focus Features|Twins Financing,794,7.3,2008
1.043504,55000000,113020255,Changeling,Clint Eastwood,141,Crime|Drama|Mystery,Imagine Entertainment|Malpaso Productions|Relativity Media,642,7.1,2008
1.019335,90000000,162839667,The Spiderwick Chronicles,Mark Waters,95,Adventure|Family|Fantasy,Paramount Pictures|The Kennedy/Marshall Company,276,6.2,2008
1.01377,12000000,43493123,Harold & Kumar Escape from Guantanamo Bay,Jon Hurwitz|Hayden Schlossberg,107,Comedy|Adventure,New Line Cinema,317,6.0,2008
0.9568399999999999,20000000,65569869,Street Kings,David Ayer,109,Action|Crime|Drama|Thriller,Fox Searchlight Pictures|Regency Enterprises|Dune Entertainment III|Emmett/Furla Films,173,6.2,2008
0.951793,9000000,32973937,Nick and Norah's Infinite Playlist,Peter Sollett,89,Comedy|Drama|Music|Romance,Columbia Pictures|Mandate Pictures|Depth of Field|Screen Gems,213,6.4,2008
0.943042,80000000,163733697,Four Christmases,Seth Gordon,88,Comedy|Romance|Drama,New Line Cinema|Spyglass Entertainment|Type A Films|Ott Medien|Wild West Picture Show Productions,221,5.3,2008
0.9385549999999999,7000000,8900000,Stargate: The Ark of Truth,Robert C. Cooper,97,Adventure|Science Fiction,Metro-Goldwyn-Mayer (MGM)|Kawoosh! Productions DTV I,106,6.8,2008
0.931752,25000000,70442940,The House Bunny,Fred Wolf,97,Romance|Comedy,Columbia Pictures|Happy Madison Productions|Relativity Media|Alta Loma Entertainment,299,5.6,2008
0.900342,8500000,68282844,Star Wars: The Clone Wars,Dave Filoni,98,Thriller|Animation|Action|Science Fiction|Adventure,Lucasfilm,261,6.0,2008
0.892309,10800000,113857533,Saw V,David Hackl,92,Horror|Thriller|Crime,Lionsgate|Twisted Pictures,437,5.9,2008
0.885215,62000000,41819064,The Love Guru,Marco Schnabel,87,Comedy|Romance,Paramount Pictures|Goldcrest Pictures|Internationale Filmproduktion,144,4.5,2008
0.879116,120000000,93945766,Speed Racer,Lana Wachowski|Lilly Wachowski,135,Family|Action|Science Fiction,Village Roadshow Pictures|Studio Babelsberg|Anarchos Productions|Silver Pictures|Warner Bros.,194,5.6,2008
0.866771,15000000,96408652,Vicky Cristina Barcelona,Woody Allen,96,Drama|Romance,The Weinstein Company|Gravier Productions|Antena 3 Films|TelevisiÃ³ de Catalunya (TV3)|Antena 3 TelevisiÃ³n,563,6.7,2008
0.8651049999999989,85000000,297138014,Horton Hears a Who!,Jimmy Hayward|Steve Martino,88,Animation|Comedy|Family|Adventure|Fantasy,Twentieth Century Fox Film Corporation|Blue Sky Studios|Twentieth Century Fox Animation,558,6.2,2008
0.826564,55000000,127906624,The Forbidden Kingdom,Rob Minkoff,104,Action|Adventure|Fantasy,Casey Silver Productions|China Film Co-Production Corporation|Huayi Brothers|Relativity Media,243,6.2,2008
0.822759,60000000,73174566,Righteous Kill,Jon Avnet,101,Action|Adventure|Crime|Drama|Thriller,Grosvenor Park Media Ltd.|InVenture Entertainment|Millennium Films|Emmett/Furla Films|Nu-Image Films,195,5.8,2008
0.8027850000000001,15000000,5926410,Transsiberian,Brad Anderson,111,Thriller|Crime|Mystery,Lietuvos Kinostudija|Scout Productions|Telecinco Cinema|Castelao Producciones|Canal+ EspaÃ±a,71,6.3,2008
0.798582,22000000,23530831,Traitor,Jeffrey Nachmanoff,114,Drama|Action|Thriller|Crime,Hyde Park Films|Crescendo Productions|Mandeville Films|Overture Films,98,6.2,2008
0.787623,90000000,201596308,You Don't Mess With the Zohan,Dennis Dugan,113,Comedy|Action,Columbia Pictures|Happy Madison Productions|Sony Pictures Releasing,606,5.6,2008
0.7859510000000001,32000000,51155219,Defiance,Edward Zwick,137,Action|Drama|History|War,"Paramount Vantage|Grosvenor Park Productions|Bedford Falls Company, The|Defiance Productions|Pistachio Pictures",344,6.6,2008
0.774511,35000000,32483410,Untraceable,Gregory Hoblit,101,Drama,Lakeshore Entertainment|Cohen/Pearl Productions|Screen Gems,119,5.8,2008
0.764367,9000000,82391145,The Strangers,Bryan Bertino,90,Thriller|Horror|Mystery,Rogue Pictures|Vertigo Entertainment,241,5.9,2008
0.7596729999999989,20000000,54586584,Milk,Gus Van Sant,128,History|Drama,Focus Features,325,7.1,2008
0.749838,50000000,7033683,Outlander,Howard McCain,115,Fantasy|Action|Science Fiction,Ascendant Pictures|Rising Star|VIP Medienfonds 4|Virtual Films|Outlander Productions,167,6.0,2008
0.748854,30000000,68369434,The X Files: I Want to Believe,Chris Carter,104,Drama|Mystery|Science Fiction|Thriller,Twentieth Century Fox Film Corporation|Ten Thirteen Productions|Dune Entertainment III|Crying Box Productions,312,5.4,2008
0.743689,20000000,50907234,Doubt,John Patrick Shanley,104,Drama|Mystery,Miramax Films,197,6.7,2008
0.721663,55000000,17869048,City of Ember,Gil Kenan,90,Adventure|Family|Fantasy,Playtone|Walden Media,358,6.1,2008
0.720175,40000000,84601681,Made of Honor,Paul Weiland,101,Comedy|Romance,Columbia Pictures|Original Film,240,5.8,2008
0.715969,25000000,17741298,Deception,Marcel Langenegger,107,Drama|Thriller|Crime|Mystery,Rifkin-Eberts|Dune Entertainment III|Seed Productions,107,5.8,2008
0.714882,18000000,25739015,RockNRolla,Guy Ritchie,114,Action|Crime|Thriller,StudioCanal|Dark Castle Entertainment|Toff Guy Films|Warner Bros.,508,6.8,2008
0.709809,12000000,56309766,The Eye,David Moreau|Xavier Palud,98,Drama|Horror|Thriller,Paramount Vantage|VN Productions,171,5.6,2008
0.7023020000000001,13000000,14894347,Elegy,Isabel Coixet,112,Drama|Romance,Lakeshore Entertainment,37,6.3,2008
0.6964060000000001,45000000,42487390,Bangkok Dangerous,Oxide Pang Chun|Danny Pang,99,Action|Crime|Thriller,Virtual Studios|Initial Entertainment Group|Saturn Films|International Production Company|Blue Star Pictures,231,5.0,2008
0.68675,30000000,84646831,Meet the Spartans,Jason Friedberg|Aaron Seltzer,84,Comedy,Regency Enterprises|New Regency Pictures,182,4.0,2008
0.68078,25000000,11207130,Stop-Loss,Kimberly Peirce,113,Drama|War,Paramount Pictures|Scott Rudin Productions|MTV Films|Peirce Pictures,37,6.1,2008
0.6664140000000001,25000000,19844979,Blindness,Fernando Meirelles,121,Drama|Mystery|Science Fiction|Thriller,Rhombus Media|O2 Filmes|TÃ©lÃ©film Canada|Bee Vine Pictures|Alliance Films,187,6.3,2008
0.66173,60000000,39031337,The Spirit,Frank Miller,103,Action|Comedy|Thriller|Crime|Science Fiction,DC Comics|Lionsgate|Odd Lot Entertainment|Media Magik Entertainment|Dark Lot Entertainment,205,4.6,2008
0.651467,11500000,186702,Nothing But the Truth,Rod Lurie,108,Drama|Thriller,Battleplan Productions|Yari Film Group,58,6.1,2008
0.646243999999999,20000000,20211394,Appaloosa,Ed Harris,115,Drama|Western|Crime,New Line Cinema|Groundswell Productions|Axon Films,154,6.2,2008
0.6450640000000001,18000000,382174,The Informers,Gregor Jordan,98,Action|Adventure|Crime|Drama|Thriller,Senator Entertainment Co,29,4.3,2008
0.642656,60000000,163403799,The Happening,M. Night Shyamalan,91,Thriller|Science Fiction,Spyglass Entertainment|Twentieth Century Fox Film Corporation|Dune Entertainment|UTV Motion Pictures|Blinding Edge Pictures,490,4.8,2008
